Date,spy,spy_lag1,sp500,nasdaq,dji,cac40,daxi,aord,hsi,nikkei,Price
2009-06-18,0.8899999999999864,0.09000400000000752,-1.030029999999897,9.820067999999992,-7.629882999999609,-29.48022399999991,-72.70996100000049,-10.0,-179.01953199999843,-74.6298820000011,91.690002
2009-06-19,-1.4400029999999902,0.8899999999999864,9.10003699999993,15.949951000000056,60.22949200000039,22.970214999999822,34.469726000000264,0.1999510000000555,-15.400389999998882,28.410156999998435,92.58000200000001
2009-06-22,-1.6699980000000068,-1.4400029999999902,-1.830016999999998,-15.45996100000002,-18.440430000000557,25.30981400000019,-7.540039000000434,8.699951000000057,153.1601560000017,38.19921799999975,91.139999
2009-06-23,0.6900030000000044,-1.6699980000000068,-24.66998299999966,-38.10998499999936,-198.07910099999933,-123.77001900000003,-156.9399409999996,-91.19995100000006,-39.36132799999905,-146.14941399999952,89.470001
2009-06-24,-0.4900060000000224,0.6900030000000044,2.8499759999999696,9.459960999999339,-16.930664000001343,39.3801269999999,48.439940999999635,4.8000489999999445,308.80078199999843,-6.459960000000138,90.160004
2009-06-25,2.0999990000000253,-0.4900060000000224,3.1400139999996095,2.309936000000107,-24.259765999999214,41.949951000000056,109.26025400000073,42.39990200000011,134.86914099999922,167.9003900000007,89.66999799999998
2009-06-26,0.3400039999999933,2.0999990000000253,19.390015000000066,35.970092999999906,169.29003899999952,2.4199220000000423,-19.850098000000802,40.89990200000011,191.890625,24.469726000001174,91.769997
2009-06-29,0.6099999999999994,0.3400039999999933,1.0199580000000878,22.929932000000008,-28.410155999999915,-58.59985400000005,-50.08007799999814,-13.600097999999885,-32.59960900000078,-82.81054600000061,92.110001
2009-06-30,-0.38000499999999693,0.6099999999999994,7.290038999999979,3.380004999999983,88.79980500000055,85.42993200000002,129.35009799999807,53.19995100000007,-504.5097650000025,61.880860000001114,92.720001
2009-07-01,-1.2099989999999965,-0.38000499999999693,-6.330016999999998,0.6500240000000304,-81.39941499999986,-44.439941999999974,-76.85009799999807,-62.099853000000174,-504.5097650000025,50.5898440000001,92.339996
2009-07-02,-2.1899949999999957,-1.2099989999999965,0.419983000000002,-22.430053999999924,55.469726999999686,37.219970999999994,70.3901369999985,-8.699951000000057,-602.9101569999984,-117.61914000000071,91.129997
2009-07-06,0.7699969999999894,-2.1899949999999957,-26.96997000000033,-40.1899410000001,-222.2597659999992,-37.510009999999966,-68.33984400000007,-36.0,-40.68945299999905,-57.62011700000039,88.940002
2009-07-07,-1.120002999999997,0.7699969999999894,4.329956000000266,3.93994100000009,44.20996099999866,9.080077999999958,-6.290038999999523,-10.800048999999943,-81.22070299999905,-65.83007800000087,89.709999
2009-07-08,0.020004999999997608,-1.120002999999997,-16.69995199999994,-31.43994100000009,-161.3500969999986,-66.41992200000004,-68.5,13.199951000000056,68.0898440000019,-128.05956999999944,88.589996
2009-07-09,-0.9100040000000008,0.020004999999997608,-0.6199950000001309,0.9699709999999868,15.409667999998419,-4.480223999999907,5.299804999999651,-2.900146999999833,-3.0195310000017344,-51.27050800000143,88.610001
2009-07-10,0.6100009999999969,-0.9100040000000008,-1.25,-12.359985999999935,3.480468000001565,-16.84985400000005,12.950195000000349,29.10009799999989,-91.63085900000078,-51.479492999998904,87.699997
2009-07-13,2.06999900000001,0.6100009999999969,-0.4600219999998672,16.42004399999996,-35.97021400000085,-36.199951000000056,-48.180176000000756,-49.19995100000007,-357.8183599999975,-191.79980499999874,88.309998
2009-07-14,1.4300009999999899,2.06999900000001,21.200013000000013,29.66992200000004,184.85009700000046,92.64990200000014,169.26025400000069,102.60009799999986,254.06054699999734,88.66992199999912,90.379997
2009-07-15,1.1900020000000069,1.4300009999999899,9.380003999999985,36.910034,32.58007799999905,37.969970999999994,65.04980499999965,54.899902000000104,216.07031200000347,-38.20019499999944,91.809998
2009-07-16,1.0599979999999931,1.1900020000000069,20.019958999999968,28.44006399999989,248.70996100000045,63.52001999999993,121.52001999999992,51.600097999999896,-327.0,-49.82031300000017,93.0
2009-07-17,0.6200020000000137,1.0599979999999931,10.390014999999947,24.260009999999966,99.2294920000004,53.390135999999984,59.239745999999286,-0.5,253.75,-18.540038999999524,94.059998
2009-07-20,1.1900029999999902,0.6200020000000137,1.510009000000082,16.679931000000124,34.16015700000025,30.289795000000137,34.49023400000078,46.0,497.17968800000017,-18.540038999999524,94.68
2009-07-21,-0.9100040000000008,1.1900029999999902,9.899963999999953,20.400024999999914,102.10058599999867,24.82006899999988,26.68994099999964,-4.5,-100.12890600000172,139.5,95.870003
2009-07-22,0.6500020000000006,-0.9100040000000008,1.4300530000000435,-8.56005899999991,64.2392570000011,32.020019000000055,57.64990300000046,16.599853000000167,-312.25,80.37011700000039,94.959999
2009-07-23,1.5899959999999993,0.6500020000000006,0.6699830000000021,16.130004999999983,-30.080078000000874,6.5500489999999445,30.3803710000002,11.600097999999885,385.7792969999973,80.84082099999978,95.610001
2009-07-24,0.6800000000000068,1.5899959999999993,18.089966000000004,18.270019000000048,183.80078200000025,42.12988300000006,104.6298829999996,9.099853999999596,-81.140625,35.14941400000134,97.199997
2009-07-27,-0.21999300000000235,0.6800000000000068,6.4700319999999465,21.39001499999995,26.97949200000039,47.48999000000003,43.87011700000039,42.89990299999954,80.88867200000095,67.79003899999952,97.879997
2009-07-28,-0.2200019999999938,-0.21999300000000235,2.8499749999999713,-7.3599850000000515,13.830077999999046,-30.229980000000072,-15.82031300000017,25.299804999999647,362.5996100000011,-29.629882000001093,97.660004
2009-07-29,1.3899999999999864,-0.2200019999999938,-3.820006999999919,8.059936000000107,-14.580077999999046,-52.719970999999994,-93.00976500000161,-13.700195999999778,-269.0097659999992,77.33007800000088,97.440002
2009-07-30,-0.1799999999999926,1.3899999999999864,-1.649963000000071,20.89001499999995,-19.5,75.17993200000002,124.65966800000116,51.29980400000022,83.82031199999983,9.5,98.83000200000001
2009-07-31,1.1999959999999987,-0.1799999999999926,10.78997800000002,-5.489990000000034,81.77050799999961,26.47021399999994,55.59033199999885,33.799804999999644,27.25976499999888,81.69043000000056,98.650002
2009-08-03,0.14000000000000054,1.1999959999999987,3.419983000000002,17.630004999999983,19.040038999999524,3.5898440000000846,-18.270019999998116,19.0,224.58007799999905,-2.7607420000003917,99.849998
2009-08-04,0.7799990000000037,0.14000000000000054,11.19000200000005,-1.9699709999999868,111.39941400000133,54.04003899999998,87.95996099999957,19.0,-400.32031199999983,-63.390625,99.989998
2009-08-05,0.10000599999999338,0.7799990000000037,4.0,18.069946000000073,30.310546999999126,-5.790038999999979,-12.450195000000349,-52.39990299999954,-285.0,-152.51953200000025,100.769997
2009-08-06,0.06999900000000991,0.10000599999999338,-1.349975000000086,-15.239990000000036,-38.16992199999913,7.439941999999974,-16.79980499999965,52.5,414.9003900000025,122.08007800000088,100.870003
2009-08-07,-0.20000400000000693,0.06999900000000991,-4.2299809999999525,-2.2099610000000207,-18.74023500000112,-15.419922000000042,-23.200195000000353,-18.5,-332.75,46.37988299999961,100.940002
2009-08-10,-0.1999969999999962,-0.20000400000000693,9.059997999999949,-5.56005899999991,109.95996100000048,37.27001900000005,85.41015600000081,-5.199706999999761,171.0,-6.360351000001174,100.739998
2009-08-11,-0.9800030000000106,-0.1999969999999962,-3.1199949999999035,-6.37988200000018,-34.08007799999905,6.770019999999932,-28.629883000000518,30.39990200000011,299.2402350000011,70.71972699999971,100.540001
2009-08-12,1.700004000000007,-0.9800030000000106,-11.770020000000045,-14.110107999999855,-98.27050800000143,-55.889892999999574,-139.75,21.299804000000226,-290.66015699999843,-51.360351999999686,99.559998
2009-08-13,0.25999500000000353,1.700004000000007,11.859985000000053,38.32006899999988,126.23046900000007,55.319823999999706,74.35986400000002,82.60009700000046,93.44140600000172,9.100586000000478,101.260002
2009-08-14,-2.669999000000004,0.25999500000000353,6.369994999999904,-3.4799809999999525,35.75,24.199951999999943,45.22021400000085,17.800293000000238,-130.63086000000112,46.0,101.519997
2009-08-17,-0.3199989999999957,-2.669999000000004,-14.049986999999987,-56.5600589999999,-84.19042999999873,-63.0,-106.66015600000082,-58.29980400000022,-329.6503900000025,-252.40917900000028,98.849998
2009-08-18,-0.22000100000001052,-0.3199989999999957,-17.55999799999995,-8.679931000000124,-179.48925700000112,-36.639893000000036,-78.24023399999987,-0.5,180.71875,76.83984400000007,98.529999
2009-08-19,1.7799980000000062,-0.22000100000001052,6.260009999999966,-7.160033999999996,74.31933600000049,-10.81005899999991,-7.6196289999998035,1.5,-240.859375,-65.96972699999971,98.309998
2009-08-20,1.730003999999994,1.7799980000000062,9.529968000000055,34.179931000000124,69.87011700000039,64.27001999999993,51.189940999999635,-17.200195999999778,46.13867200000095,128.8798829999996,100.089996
2009-08-21,1.5699990000000101,1.730003999999994,12.650024999999914,32.580077999999965,69.31054699999913,5.040038999999979,34.3496099999993,-85.59960999999929,-89.54101599999922,-137.01953200000023,101.82
2009-08-24,-0.01999600000000612,1.5699990000000101,17.529968000000054,25.959961000000018,158.31933600000048,137.16992200000004,186.5903320000007,104.5,-114.02148500000112,191.47949200000042,103.389999
2009-08-25,-0.5300069999999977,-0.01999600000000612,0.040038999999978835,-0.5200190000000475,3.030273000000306,-12.649902000000115,0.3901360000008936,-13.200195000000349,188.4511710000006,-18.209961000000483,103.370003
2009-08-26,0.2700049999999976,-0.5300069999999977,0.7199709999999868,-4.28991700000006,29.400390999999214,50.030029000000006,65.77978599999915,45.69970699999976,-86.43945299999905,85.26953099999993,102.839996
2009-08-27,1.1200019999999995,0.2700049999999976,0.4600829999999405,0.010009999999965656,3.019530999999916,-0.6799320000000079,-35.87011799999982,-2.60009700000046,-46.58984399999825,-96.81054600000058,103.110001
2009-08-28,-1.8599999999999997,1.1200019999999995,3.8099360000001066,29.219970000000107,41.110351000001174,12.839844000000086,-0.7299800000000687,29.5,-310.5117180000016,-12.740234999999304,104.230003
2009-08-31,-0.4200060000000008,-1.8599999999999997,-6.410033999999996,-39.39001400000007,-39.83007800000087,-12.589844000000086,-37.549804999999644,-9.100097000000462,-102.94140600000172,-115.6298829999996,102.370003
2009-09-01,-2.1699979999999925,-0.4200060000000008,-5.689940999999976,-9.839966000000004,-50.58984299999975,8.579834000000119,4.729980999999498,29.699706999999762,-89.43945299999905,-115.6298829999996,101.949997
2009-09-02,0.6200029999999971,-2.1699979999999925,-23.45001300000001,-41.230102999999865,-186.1103519999997,-98.25,-153.41015700000025,-54.19970699999976,-38.26953100000173,-97.6201170000004,99.779999
2009-09-03,0.4499959999999987,0.6200029999999971,0.049987999999984815,15.780029999999895,-24.179688000000173,8.699951000000057,6.560059000000365,0.10009700000045996,234.78906300000014,-25.37988299999961,100.400002
2009-09-04,2.1500020000000006,0.4499959999999987,7.720031999999946,11.1300040000001,63.33007899999939,-19.929931000000124,-3.9101559999999154,-2.5996099999993016,488.5996099999975,-69.3798820000011,100.849998
2009-09-08,0.12000299999999695,2.1500020000000006,14.829956000000038,47.76000999999997,94.76953099999993,37.389893000000036,73.93017500000042,60.599609999999295,452.4101560000017,39.72070300000087,103.0
2009-09-09,0.6800000000000068,0.12000299999999695,6.6900020000000495,4.180053999999926,56.459961000000476,-16.979980999999952,-10.759764999999788,-8.199706999999762,-234.0507809999981,-31.660157000000247,103.120003
2009-09-10,1.189994999999996,0.6800000000000068,7.630004999999982,20.55993600000011,49.95019499999944,79.82006899999988,132.5200190000005,45.100097999999896,-61.5195309999981,128.32031299999835,103.800003
2009-09-11,-1.1100009999999971,1.189994999999996,10.930053999999929,23.86010799999985,78.90039100000105,-2.7900389999999793,5.199706999999761,17.89990299999954,39.109375,-75.0,104.989998
2009-09-14,1.5699999999999932,-1.1100009999999971,-3.7700199999999313,-17.190185999999812,-27.36035199999969,-28.280029999999893,-2.0698240000001533,-60.399902000000104,90.68945299999905,-186.26074300000076,103.879997
2009-09-15,0.6500010000000032,1.5699999999999932,8.880004999999983,24.180175999999854,28.339843999998266,48.77001999999993,37.62988299999961,1.8002930000002382,-182.85156199999986,-38.110351999999686,105.449997
2009-09-16,1.0700000000000074,0.6500010000000032,4.959961000000021,19.729980999999952,57.29003900000134,28.150145999999946,3.7802730000012166,94.5,316.16992200000095,-17.950195999999778,106.099998
2009-09-17,-0.01999600000000612,1.0700000000000074,13.880004999999983,19.35986300000013,106.1103519999997,72.57983400000012,81.37988299999961,50.899902000000104,93.79882799999905,70.54980500000056,107.16999799999999
2009-09-18,-1.2600029999999975,-0.01999600000000612,-1.2700190000000475,5.430175999999846,-5.070313000000168,-27.619873000000094,-11.030273000000308,-9.699706999999762,-17.521484000000786,-8.669922000000952,107.150002
2009-09-21,1.1900029999999902,-1.2600029999999975,0.5400389999999788,-13.510009999999964,33.86035199999969,10.879883000000065,-12.810059000000365,-4.5,-102.08984399999828,-8.669922000000952,105.889999
2009-09-22,0.23999799999999996,1.1900029999999902,-0.7900389999999788,28.679932000000008,-39.0,-0.11987300000009783,-11.689940999999635,-8.10009700000046,106.80078100000172,-8.669922000000952,107.08000200000001
2009-09-23,-0.9099959999999924,0.23999799999999996,6.33996500000012,2.4099120000000767,51.01953099999992,-4.729980000000069,19.040038999999524,69.89990200000011,-60.099609999997476,-8.669922000000952,107.32
2009-09-24,-1.6300049999999968,-0.9099959999999924,-10.12988200000018,-12.369873000000098,-80.63964899999883,-13.71020499999986,-21.389648999998826,-21.70019599999977,-335.7402340000008,138.68945399999942,106.410004
2009-09-25,0.0699989999999957,-1.6300049999999968,-13.08007899999984,-44.219970999999994,-43.31054600000061,-48.13989300000003,-68.70019500000035,20.199706999999762,213.5898439999983,-129.46972599999935,104.779999
2009-09-28,1.6600040000000007,0.0699989999999957,-4.099975000000087,6.079834000000119,-43.4492190000001,-32.97998000000007,-20.430175999998028,-29.5,-210.109375,-126.72070300000088,104.849998
2009-09-29,-0.15000100000000316,1.6600040000000007,18.30993600000011,29.75,126.50976500000071,102.81005800000004,141.43017599999803,53.10009700000046,123.359375,11.089842999999748,106.510002
2009-09-30,-3.360000999999997,-0.15000100000000316,-2.6699210000001585,-0.3698730000000978,-47.91015599999992,-5.410155999999915,-8.310059000000365,-2.60009700000046,-80.92968800000017,28.06054700000095,106.360001
2009-10-01,-0.9800029999999964,-3.360000999999997,-6.109985999999934,-19.530029000000013,-30.230469000000085,-23.139893000000033,-46.60009700000046,-33.5,-80.92968800000017,-94.0,103.0
2009-10-02,0.880004999999997,-0.9800029999999964,-25.200072999999968,-70.93005399999993,-203.97949200000042,-106.56005800000004,-149.2299809999995,-69.39990200000011,-4.740234999997483,-116.20019599999979,102.019997
2009-10-05,1.8699950000000032,0.880004999999997,-2.839966000000004,15.680053999999929,-18.889648000000307,-43.489990999999925,-54.83984299999975,3.400390000000698,86.49023500000112,-58.58007899999939,102.900002
2009-10-06,0.5,1.8699950000000032,15.150024999999914,23.87988200000018,112.52929699999912,39.12011799999982,40.87988199999928,79.29980400000022,301.88867200000095,-52.62011699999857,104.769997
2009-10-07,1.2800060000000002,0.5,11.6300040000001,18.6601569999998,124.43066400000133,73.80981400000019,131.56005900000036,66.29980499999965,166.609375,49.359375,105.269997
2009-10-08,0.0899959999999993,1.2800060000000002,6.380004999999982,25.62988200000018,2.5292969999991333,50.18017599999985,29.259765999999214,-19.70019500000035,74.63085999999748,26.43945399999939,106.550003
2009-10-09,1.120002999999997,0.0899959999999993,5.25,-4.68994100000009,57.82031199999983,-26.760009999999966,21.980468000001565,-19.70019500000035,-73.25976599999922,122.75976500000071,106.639999
2009-10-12,-0.37000299999999703,1.120002999999997,6.3499759999999705,25.629883000000067,79.20019500000127,25.049805000000106,25.819824999999586,40.39990299999954,-323.98046899999827,122.75976500000071,107.760002
2009-10-13,1.3300019999999932,-0.37000299999999703,3.3299560000000383,-6.929932000000008,18.740234999999302,23.290038999999982,50.58007799999814,46.899902000000104,95.53906199999984,9.709960999998657,107.389999
2009-10-14,0.05999800000000732,1.3300019999999932,3.7200929999999066,27.130126999999906,-10.430663999999522,9.95996100000002,-21.200195999998872,15.5,322.1503909999992,-35.79980499999874,108.720001
2009-10-15,0.020004000000000133,0.05999800000000732,11.679931000000124,-1.5,141.33007499999985,39.240233999999866,96.76025400000073,-19.39990200000011,-210.109375,43.740234999999295,108.779999
2009-10-16,0.2699969999999894,0.020004000000000133,4.31005899999991,0.399902000000111,46.480470000000416,4.789795000000139,-7.760254000000714,-19.39990200000011,-208.1601560000017,-18.840820999999774,108.800003
2009-10-19,0.879997000000003,0.2699969999999894,-6.450072999999975,-2.3200679999999916,-64.6904280000017,-48.119873000000105,-84.39013599999998,36.5,438.6308600000011,57.04980499999874,109.07
2009-10-20,-0.9099959999999924,0.879997000000003,10.420043999999963,18.02001999999993,95.74999800000114,63.94995100000007,94.83007799999996,0.60009700000046,124.55078199999843,7.540038999999523,109.949997
2009-10-21,-0.8499989999999968,-0.9099959999999924,-8.280029999999897,-19.649902999999995,-53.580079999999725,-25.619873000000094,-29.040038999999524,-20.10009700000046,18.458984000000786,41.0,109.040001
2009-10-22,1.5,-0.8499989999999968,-9.40002400000003,-14.060058000000026,-92.66015200000038,-57.43017599999985,-21.56005900000036,28.600097000000464,-26.849609999997483,16.080077999999045,108.190002
2009-10-23,-1.490005000000011,1.5,14.660033999999996,39.919922000000035,153.72070200000053,32.64013699999987,-17.54980499999965,28.600097000000464,150.83007799999902,-52.349609999999295,109.690002
2009-10-26,-1.1699979999999923,-1.490005000000011,-15.260009999999964,-27.82983400000012,-127.57031199999984,-32.260009999999966,-23.950195000000353,-62.600097999999896,150.83007799999902,90.7802730000003,108.199997
2009-10-27,-0.879997000000003,-1.1699979999999923,-12.819946000000071,-14.6601569999998,-103.99023400000078,-73.22998000000007,-111.15966799999931,-65.70019500000035,152.8007809999981,-71.0,107.029999
2009-10-28,-0.9599999999999936,-0.879997000000003,-6.030029000000013,-40.78979500000014,12.770507999999607,-19.090087999999927,-13.229980000001886,-83.59960999999929,-242.97070300000266,-107.08984299999977,106.150002
2009-10-29,1.1100009999999971,-0.9599999999999936,-17.820068999999876,-26.320067999999992,-118.20019599999979,-76.60009799999989,-147.68017599999894,45.899902000000104,-25.099609999997483,-50.47070399999939,105.190002
2009-10-30,-2.1700060000000008,1.1100009999999971,21.720092999999906,14.520019999999931,198.609375,63.79003899999998,101.18994100000056,45.899902000000104,32.45898499999748,27.900390000000698,106.300003
2009-11-02,-0.3899990000000031,-2.1700060000000008,-29.229980000000072,-44.140014999999956,-249.3896480000003,-115.05004800000006,-182.5400389999986,-13.299804999999651,426.07031199999983,-100.81933600000048,104.129997
2009-11-03,1.770004,-0.3899990000000031,4.739990000000034,-13.330077999999958,75.33984400000007,-0.7998049999987416,1.4501959999988685,4.89990299999954,-358.57031199999983,-100.81933600000048,103.739998
2009-11-04,0.15000200000000066,1.770004,6.219970999999987,33.470092999999906,-20.169921999999133,13.359862999998768,-33.89990300000045,-25.699706999999762,218.2695310000017,59.02929699999913,105.510002
2009-11-05,0.5999979999999994,0.15000200000000066,0.16003399999999599,11.270019000000048,40.5,20.920165999999877,26.66992200000004,67.29980400000022,74.0195309999981,-86.05956999999945,105.660004
2009-11-06,1.689994999999996,0.5999979999999994,17.64990200000011,10.659912000000077,193.54980499999874,66.21997099999999,59.719726999999686,67.29980400000022,-37.0,-23.380859999999302,106.260002
2009-11-09,1.3600009999999971,1.689994999999996,7.3601079999998555,38.969970999999994,19.27051000000029,34.089844000000085,49.79003900000043,38.39990200000011,203.0410150000025,31.350586000000483,107.949997
2009-11-10,1.0,1.3600009999999971,19.54992600000014,18.780029000000013,202.38965000000096,51.37011699999994,112.82031199999984,19.39990200000011,-288.4003909999992,-33.949219000000085,109.309998
2009-11-11,-0.3099979999999931,1.0,4.180053999999926,19.290038999999982,24.410149999999703,29.369873000000094,5.929688000000169,-11.39990299999954,93.07031300000016,-18.5,110.309998
2009-11-12,-0.6900020000000069,-0.3099979999999931,2.2700199999999318,0.4499510000000555,42.400389999998886,-18.219970999999987,24.810058000000023,-22.600097000000464,-262.9003899999989,-116.95996099999867,110.0
2009-11-13,1.06999900000001,-0.6900020000000069,-10.720092999999906,-10.30004800000006,-91.97069999999985,-5.320067999999992,3.9199220000000414,-22.600097000000464,172.29101500000252,-22.88086000000112,109.309998
2009-11-16,0.5400010000000037,1.06999900000001,6.540038999999979,20.630126999999906,69.68065999999999,42.610106999999964,55.640136999999406,-35.299804999999644,153.99023499999745,7.040039999999862,110.379997
2009-11-17,0.3400039999999933,0.5400010000000037,15.089966000000004,12.810058000000481,137.23926000000031,13.04003899999998,71.0,2.600097999999889,-86.21875,-104.65039000000071,110.91999799999999
2009-11-18,-0.75,0.3400039999999933,0.21997000000010306,9.75,21.5,-0.010009000000081869,4.930175999998936,3.7998049999996515,-134.02929700000095,-46.430663999999524,111.260002
2009-11-19,-1.260002,-0.75,-3.0,-23.5,-0.9394499999998516,-31.62011799999982,-9.479980999998588,-47.69970699999976,-251.67968799999653,-142.390625,110.510002
2009-11-20,1.4700009999999963,-1.260002,-11.779907000000096,-31.3000490000004,-97.41992000000029,-46.27978500000018,-58.97998000000007,-47.69970699999976,-30.72070300000269,37.469726999999686,109.25
2009-11-23,0.2799990000000037,1.4700009999999963,0.1999510000000555,23.879883000000067,-7.780279999999037,-5.990233999999872,-35.550293000000245,-37.799804999999644,229.70117200000092,37.469726999999686,110.720001
2009-11-24,0.16999800000000675,0.2799990000000037,10.969970999999989,5.739990000000034,131.1201199999996,13.190184999999929,73.18994100000054,27.799804999999647,-274.4785159999992,-109.41992199999912,111.0
2009-11-25,-2.769996000000006,0.16999800000000675,0.660033999999996,-0.6899410000000898,-18.290039999999863,32.800048999999944,32.09033199999976,-21.600097000000464,105.87109300000157,59.739257000001096,111.16999799999999
2009-11-27,1.0800009999999958,-2.769996000000006,-1.0200190000000475,-58.04003899999998,19.27051000000029,-174.43994199999997,-204.56982400000012,-21.600097000000464,-489.4199220000009,-175.68066399999955,108.400002
2009-11-30,1.4399950000000104,1.0800009999999958,-14.400024999999914,19.969970999999987,-142.46094000000085,119.34985400000004,111.31982400000015,21.10009799999989,133.81054700000095,156.37988300000143,109.480003
2009-12-01,0.3600009999999969,1.4399950000000104,7.820068999999876,26.300048000000057,34.050779999999584,-12.34985400000005,-37.959961000000476,30.800293000000238,299.73046899999827,290.3798819999992,110.91999799999999
2009-12-02,0.2700040000000001,0.3600009999999969,10.140014000000065,16.280029999999893,126.6201200000014,54.38989300000003,117.6201170000004,10.599609999999302,-112.93945299999905,57.150391000001036,111.279999
2009-12-03,0.2899929999999955,0.2700040000000001,1.5599369999999908,11.909912000000073,-14.810550000000148,53.940184999999936,33.640136999998504,-55.799804999999644,50.18945299999905,270.6503909999992,111.550003
2009-12-04,-0.9299919999999986,0.2899929999999955,-10.159912000000077,13.330077999999958,-87.05957000000126,-45.950194999999894,-52.2802739999961,-55.799804999999644,97.66015699999843,3.349609999999302,111.839996
2009-12-07,-0.870002999999997,-0.9299919999999986,5.089966000000004,-12.399902000000115,18.29004000000168,53.39013699999987,59.25,-8.800293000000238,-62.2695309999981,35.699218000001565,110.910004
2009-12-08,-0.4599990000000105,-0.870002999999997,-2.4799809999999525,-16.630126999999902,-1.4404300000005603,-6.939941999999974,-47.810058000002755,-26.39990200000011,-245.6503909999992,60.66015700000026,110.040001
2009-12-09,1.119995000000003,-0.4599990000000105,-11.970092999999904,-4.699951000000056,-102.57031000000096,-52.580077999999965,-91.09960999999929,-29.20019599999977,-164.04101500000255,-44.22070300000087,109.58000200000001
2009-12-10,0.4100040000000007,1.119995000000003,7.619995000000018,24.87988200000018,53.150390000000705,-19.630126999999906,-26.550293000000238,23.600097000000464,-239.08007799999905,-101.2294920000004,110.699997
2009-12-11,0.7600020000000001,0.4100040000000007,5.270019999999931,6.06005899999991,67.41015999999945,38.16015699999979,67.78027399999974,23.600097000000464,105.27929700000095,149.8701170000004,111.110001
2009-12-14,-0.4100040000000007,0.7600020000000001,3.880004999999983,1.3500979999998892,67.87010999999984,44.6899410000001,88.7700190000005,14.699706999999762,446.7792970000009,-20.930663999999524,111.870003
2009-12-15,0.3400040000000075,-0.4100040000000007,6.270019000000048,1.229980000000069,28.02930000000015,-5.219970999999988,12.629882999999607,-9.299804000000224,-218.2402340000008,30.030274000000645,111.459999
2009-12-16,-1.0800020000000077,0.3400040000000075,-5.5,6.81005899999991,-49.5,2.5800779999999577,-2.9501950000003485,3.3002930000002384,-228.5097659999992,-1.919922000000952,111.800003
2009-12-17,-0.5200040000000001,-1.0800020000000077,-2.25,-16.85009799999989,-9.819340000000011,10.879883000000065,71.28027300000029,-3.0,-318.1582039999994,-36.12011699999857,110.720001
2009-12-18,0.5600050000000039,-0.5200040000000001,-8.5,4.070067999999992,-130.60058000000026,-14.270019000000048,-37.18994099999964,-3.0,13.451171000000613,31.410157000000247,110.199997
2009-12-21,0.8099979999999931,0.5600050000000039,7.450073999999858,26.46997099999999,20.709960000000137,-25.879883000000067,-5.1601559999999145,57.79980400000022,-162.140625,-13.240234000000784,110.760002
2009-12-22,0.4300000000000068,0.8099979999999931,9.199951000000057,18.570067999999992,84.57031000000097,71.02001900000005,97.39013599999998,31.5,-59.81054600000061,122.0302730000003,111.57
2009-12-23,0.1900020000000069,0.4300000000000068,4.329956000000038,14.59985400000005,49.650389999998886,44.44995199999993,26.909668000002057,38.5,212.859375,122.0302730000003,112.0
2009-12-24,0.7099999999999937,0.1900020000000069,2.2399900000000343,16.739990000000034,2.7998100000004342,-13.880126999999902,26.909668000002057,38.5,138.21093699999986,123.54980499999874,112.190002
2009-12-28,0.10999999999999943,0.7099999999999937,6.450072999999975,16.090087999999927,50.790039999999856,30.229980000000072,11.880370999998375,48.0,-141.9101560000017,112.42089900000065,112.900002
2009-12-29,-0.7799990000000037,0.10999999999999943,1.020019999999931,3.8999020000001114,29.91992000000027,19.370116999999933,32.92968799999926,-9.200195000000349,-45.0,26.209960999998657,113.010002
2009-12-30,0.5399940000000072,-0.7799990000000037,-3.0200199999999318,-9.37988200000018,-3.46972999999889,-5.729980000000068,-8.629882999999609,27.800293000000238,27.289063000000173,-161.06933599999866,112.230003
2009-12-31,-0.3999940000000066,0.5399940000000072,1.0699469999999565,8.359863000000132,4.149419999999736,-0.7700199999999313,-8.629882999999609,27.800293000000238,218.25,-161.06933599999866,112.769997
2010-01-04,0.8899990000000031,-0.3999940000000066,-10.039917000000061,1.4899900000000343,-117.81934,-0.32006799999999197,-26.770019000000506,39.700195000000356,-36.75976599999922,45.45019499999944,112.370003
2010-01-05,0.25999500000000353,0.8899990000000031,16.099975000000086,12.860107999999855,153.86913999999888,60.219970999999994,68.4199209999997,3.099609999999302,187.42968699999986,-37.610351999999686,113.260002
2010-01-06,-0.019997000000003595,0.25999500000000353,3.049927000000025,0.43994100000008973,-19.83983999999873,2.0200190000000475,-11.549804000001133,-17.70019500000035,59.20898400000078,21.90038999999888,113.519997
2010-01-07,0.3899990000000031,-0.019997000000003595,0.5600589999999102,-9.619873000000098,6.390620000000126,-8.489990000000034,-15.59033199999885,10.800293000000238,-278.5800780000027,-61.0898440000001,113.5
2010-01-08,1.1900029999999902,0.3899990000000031,4.25,-5.850097999999889,35.29003999999986,36.67993200000001,11.820312000000738,10.800293000000238,14.0,55.02050799999961,113.889999
2010-01-11,-1.1100009999999971,1.1900029999999902,5.43994100000009,32.54003899999998,13.909179999998742,28.760009000000075,29.31005899999945,-39.199706999999755,-112.66015699999843,55.02050799999961,115.08000200000001
2010-01-12,-0.020004000000000133,-1.1100009999999971,-2.149902000000111,-27.5,42.550780000001396,-27.209961000000018,-18.540039000001343,-19.5,-51.58984399999825,108.79003899999952,113.970001
2010-01-13,0.5400010000000037,-0.020004000000000133,-6.5,-7.820067999999992,-34.77051000000029,-64.25,-102.22021499999846,22.699706999999762,-242.0800789999994,-60.45019599999978,113.949997
